-5.00000000e+00  7.90625402e-05 -5.00000000e+00  4.27140746e-06 -5.00000000e+00 -1.51474130e-05 -5.00000000e+00 -8.73208082e-07 
-4.00000000e+00  7.89331412e-05 -4.00000000e+00  4.27627032e-06 -4.00000000e+00 -1.51357971e-05 -4.00000000e+00 -8.81503259e-07 
-3.00000000e+00  7.88034459e-05 -3.00000000e+00  4.28122718e-06 -3.00000000e+00 -1.51244423e-05 -3.00000000e+00 -8.89845592e-07 
-2.00000000e+00  7.86734682e-05 -2.00000000e+00  4.28627727e-06 -2.00000000e+00 -1.51133468e-05 -2.00000000e+00 -8.98235067e-07 
-1.00000000e+00  7.85432218e-05 -1.00000000e+00  4.29141984e-06 -1.00000000e+00 -1.51025087e-05 -1.00000000e+00 -9.06671667e-07 
 0.00000000e+00  7.84127202e-05  0.00000000e+00  4.29665414e-06  0.00000000e+00 -1.50919262e-05  0.00000000e+00 -9.15155378e-07 
 1.00000000e+00  7.82819768e-05  1.00000000e+00  4.30197945e-06  1.00000000e+00 -1.50815973e-05  1.00000000e+00 -9.23686179e-07 
 2.00000000e+00  7.81510046e-05  2.00000000e+00  4.30739505e-06  2.00000000e+00 -1.50715203e-05  2.00000000e+00 -9.32264052e-07 
 3.00000000e+00  7.80198168e-05  3.00000000e+00  4.31290022e-06  3.00000000e+00 -1.50616932e-05  3.00000000e+00 -9.40888976e-07 
 4.00000000e+00  7.78884259e-05  4.00000000e+00  4.31849427e-06  4.00000000e+00 -1.50521143e-05  4.00000000e+00 -9.49560928e-07 
 5.00000000e+00  7.77568447e-05  5.00000000e+00  4.32417651e-06  5.00000000e+00 -1.50427816e-05  5.00000000e+00 -9.58279884e-07 
 6.00000000e+00  7.76250856e-05  6.00000000e+00  4.32994628e-06  6.00000000e+00 -1.50336933e-05  6.00000000e+00 -9.67045820e-07 
 7.00000000e+00  7.74931607e-05  7.00000000e+00  4.33580291e-06  7.00000000e+00 -1.50248476e-05  7.00000000e+00 -9.75858709e-07 
 8.00000000e+00  7.73610822e-05  8.00000000e+00  4.34174574e-06  8.00000000e+00 -1.50162427e-05  8.00000000e+00 -9.84718523e-07 
 9.00000000e+00  7.72288619e-05  9.00000000e+00  4.34777414e-06  9.00000000e+00 -1.50078768e-05  9.00000000e+00 -9.93625234e-07 
 1.00000000e+01  7.70965115e-05  1.00000000e+01  4.35388746e-06  1.00000000e+01 -1.49997480e-05  1.00000000e+01 -1.00257881e-06 
 1.10000000e+01  7.69640426e-05  1.10000000e+01  4.36008510e-06  1.10000000e+01 -1.49918546e-05  1.10000000e+01 -1.01157922e-06 
 1.20000000e+01  7.68314666e-05  1.20000000e+01  4.36636643e-06  1.20000000e+01 -1.49841948e-05  1.20000000e+01 -1.02062643e-06 
 1.30000000e+01  7.66987945e-05  1.30000000e+01  4.37273086e-06  1.30000000e+01 -1.49767669e-05  1.30000000e+01 -1.02972041e-06 
 1.40000000e+01  7.65660375e-05  1.40000000e+01  4.37917779e-06  1.40000000e+01 -1.49695690e-05  1.40000000e+01 -1.03886113e-06 
 1.50000000e+01  7.64332063e-05  1.50000000e+01  4.38570664e-06  1.50000000e+01 -1.49625995e-05  1.50000000e+01 -1.04804853e-06 
 1.60000000e+01  7.63003117e-05  1.60000000e+01  4.39231683e-06  1.60000000e+01 -1.49558565e-05  1.60000000e+01 -1.05728260e-06 
 1.70000000e+01  7.61673641e-05  1.70000000e+01  4.39900780e-06  1.70000000e+01 -1.49493385e-05  1.70000000e+01 -1.06656328e-06 
